key,stars,helpful_yes,helpful_no,text
59_breyers,5,1.0,0.0,Tastes like a mounds bar party in my mouth. Perfect ratio of coconut to chocolate. Hits the spot in the summer. So delicious!
60_breyers,5,9.0,0.0,"OH for the love of ice cream! I decided to try this one day because it looked similar to my local ice cream parlors ""Buckeye"" flavor. Well I was not disappointed! However, I am disappointed in myself for letting my kids try it, all three of them love it too. I really hope this flavor will be available for years to come we love it that much. The peanut butter is so creamy, it blends so well with the chocolate. Two favorite flavors masterfully combined. Thank you Breyers!"
60_breyers,5,4.0,0.0,"This ice cream is delicious. It is a rich and creamy dark chocolate with a salty, slightly crispy ribbon of peanut butter. The combination is perfect. I always say I will try a new flavor on any given week. The second I see this flavor I say ""Ill try something new next week"", and grab this one. The peanut butter is not an overly sweet and creamy peanut butter. It is the real thing with the salty favor. Just a perfect combination. This is my guilty pleasure and I enjoy every bite!"
60_breyers,2,4.0,0.0,"I got this ice cream from the grocery store and really liked the flavor and the amount of peanut butter in it, so I bought a second carton when the first was gone. To my surprise, the second carton of ice cream had no peanut butter in it at all! It was labeled chocolate peanut butter, but contained no peanut butter whatsoever. it just felt like I was eating plain chocolate ice cream. Breyers really needs to make sure their batches are consistant."
60_breyers,2,1.0,0.0,"Been buying this for years and it has always been so great. Over the last three to four months though, Ive noticed a huge change. Barely any peanut butter has been in the last 6 cartons we have purchased (all over about a 3 - 4 month period). Im talking less than a teaspoon of peanut butter per whole container (if even that). Basically it is just chocolate now ice cream now. I thought it was just a fluke but it has been like this the last 6 cartons (all bought during different weeks). It used to be so good. Wish they had not changed the recipe."
60_breyers,4,2.0,0.0,"This quickly became mine and my husbands favorite ice cream! However the last two gallons we purchased had no peanut butter in them very sad. Hoping you didn’t change the recipe to include less peanut butter because it was perfect before. Maybe it was a bad batch, but if it wasn’t my recommendation would be to change it back, I look forward to trying again later to see if it’s yummy again!"
60_breyers,5,3.0,0.0,"This is the best ice cream Ive ever tasted! There are so many choices out there, but this flavor beats all of them!"
60_breyers,5,3.0,0.0,Great flavor of peanut butter and chocolate without any chemical taste
60_breyers,5,3.0,1.0,"Hi Breyers, You got it right! Ive had some of your other Penut Butter flavors and found them to be artificial - not a good taste. However, this one is awesome. No artificial Penut Butter flavors, texture was creamy, chocolate ice cream tasted great. Please keep making this one. Of course, more or chunky Penut Butter would be even better. Cheers"
60_breyers,5,2.0,0.0,Just wrote a bad review of the Reese’s Chocolate with peanut butter swirl. That one is extremely disappointing. This one rocks!! Much darker chocolate ice cream and enough peanut butter swirl to make even Reese’s blush! Love it!!!
60_breyers,1,1.0,0.0,"Ive been buying breyers for many years and my grocery store just switched to your brand for the chocolate peanut butter flavor. I was excited to see that my favorite store now had my favorite flavor in my favorite brand! Long story short, I bought the last 2 cartons in the freezer and I guess that I might as well have just bought plain chocolate because I have yet to find any peanut butter! Very dissatisfied and feel ripped off."
60_breyers,5,2.0,0.0,One of the best peanut butter ice creams available. Generous layers of peanut butter that turns creamy when eating. A perfect salty and sweet dessert.
60_breyers,5,2.0,0.0,Amazing ice cream. Best peanut butter chocolate ice on the market. Im a big peanut butter fan so of course more is better but its still fantastic!
60_breyers,5,1.0,0.0,Breyers outdid itself with both the richness of the chocolate ice cream. It is a dark and flavorful chocolate that compliments the perfect amount of added creamy peanut butter. I cannot think of how to make this flavor any better. I have been making chocolate peanut butter ice cream for years because there was good commercial alternative. Breyere is now ny new favorite!
60_breyers,5,1.0,0.0,"HUN, this ice cream is my favorite so far and i had PLENTY of your ice creams and theyre sooooo good but hun, i love this the best. Peanut butter and chocolate omlll yessssssssssssssssssssssssssssssss!!! anyway, i love this product and i would get 100 more."
60_breyers,5,1.0,0.0,Your chocolate peanut butter ice cream is outstanding. Better then haagen daz chocolate and peanut butter. I cant stop eating your chocolate peanut butter ice cream.
60_breyers,1,2.0,1.0,I found absolutely no peanut butter in this very very disappointed
60_breyers,5,1.0,0.0,My favorite ice cream love it. It has all natural ingredients.
61_breyers,5,1.0,0.0,These cups are the perfect size for my kids! I also noticed that they are 100 calories so they would also be the great size for a snack for someone counting calories. The ingredients are great and so is the taste. I’m sure they would be great for toppings as well!
61_breyers,4,4.0,1.0,"These are the perfect size for my kiddos. I love how simply the ingrediance list is. I wish vegetable gum could be replaced, but when compared with most other ice cream 6 ingredient is a winner in my book. The taste is amazing I love the strong vanillla flavor. The only thing that would make this product better is them coming in a chocolate vanilla combo pack. Great product!"
61_breyers,5,5.0,1.0,"Always in the freezer for snacking, its delicious! Get some!"
61_breyers,1,1.0,0.0,I enjoy the Oreo snack cups so I thought I would try the vanilla cups. They were really more ice and no cream. Giving them the benefit of the doubt I bought another pack a few weeks later and the same problem! They were hard as a rock and when I let them thaw a bit they were watery. Too much water and no cream....
61_breyers,5,1.0,0.0,"I personally love these for my children! I have a 4, 2, and 1 year old and they love ice cream. I love the convenience of these pre portioned sizes with the quality natural delicious ice cream that Breyer’s always gives us. It brings me back when I was a kid, but they get to enjoy the quality ingredients!!"
62_breyers,1,6.0,1.0,The butterscotch flavor is good but there are no blondie chunks in the entire tub of ice cream. Not a single one! Very disappointed
62_breyers,5,2.0,0.0,"I am addicted to Butterscotch Blondie. My friend was going to the store and asked if I needed something, and I told her yes my Bryers Butterscotch Blondie. She called me from the store and said they were out of it. Did I want some other flavor, I said no, nothing but my Butterscotch Blondie. I would accept nothing else, so she quit asking. I said thank you, but Ill wait. I love it, I love it, I love it."
62_breyers,1,2.0,1.0,"I havent had Breyers since I was a kid and the quality is totally different than I remember. My brain and taste buds dont even recognize this as ice cream. The soft, fluffy and smooth texture is like eating whipped topping. I cant taste the milk/cream flavor that is present in most all ice creams, instead its just super sweet. The entire thing comes off as highly artificial chemical goo. I like the texture of the blondies but they taste weird on their own."
62_breyers,5,2.0,0.0,"Bryers has done it again, a beautiful symphony of butterscotch and ice cream. Its a marvelous blend I bought on a hot day on a whim. This will not disappoint your pallet for sure!"
62_breyers,5,2.0,0.0,This flavor is truly amazing. It tastes so delightful and I just cant get over the bites of blondie in it. My new fav!
62_breyers,5,1.0,0.0,I am in love with it....only thing I would suggest is more blondie pieces throughout the ice cream...it really makes my mouth light up with delight when I discover a piece of soft gooey blondie mixed with the creamy goodness of butterscotch. This is your best flavor yet...I never EVER write reviews but this flavor was so magical to me to the point where I felt like you all needed to know. Great job Breyers!
