<<<<<<< HEAD
=======
<<<<<<< HEAD
>>>>>>> main
key,stars,helpful_yes,helpful_no,text,rating
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,"My daughter never tries anything new, and when she does she usually rejects it immediately. This is the first new flavor she has tried in a very long time and she is in love. The down side is I will never be able to enjoy this amazing gelato alone ever again."
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,3,2,1,"I was really excited to try this flavor but was pretty disappointed in the lack of the cherry sauce to ratio of everything else :( wouldn’t recommend if you’re really looking for cherry cheesecake, it’s mostly cheesecake. But hey I still ate all of it bc who doesn’t love cheesecake We appreciate your feedback - were disappointed that you did not have a great experience with our Talenti Chocolate Cherry Cheesecake Layers. We would be happy to assist you further. Please reach out to us directly at consumer.services@unilever.com. We look forward to hearing from you."
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,4,2,"Really delicious flavor. The cheesecake ice cream is nicely paired with cherry sauce and perfect amount of chocolate chips. Dug the spoon all the way down to get all the layers in one spoonful, perfection!"
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,2,0,"Has sweet, tart, salty, and all the key components"
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,Finished it in one night. Amazing . The flavors go amazingly awesome together
9_bj,Boots on the Moooo’n™,"While Space Force works to get boots (back) on the moon, this cosmic concoction will launch your dreams into orbit. With fudgy astronaut cows & toffee meteors, space couldn''t be any sweeter. Unless the moon was made out of sugar cookie dough. Which for this limited-time flavor, it actually is!View All Of Our Netflix Inspired Flavors",4.7,42,5,8,0,"This is my favorite Netflix B&J flavor and I will be purchasing again. I was worried this would be too sweet but has the perfect balance of chocolate, toffee, fudge, and sugar cookie core. The sugar cookie core is not overbearing like some other core flavors. I also love the that the texture is both smooth and crunchy. I hope this become permanent"
9_bj,Boots on the Moooo’n™,"While Space Force works to get boots (back) on the moon, this cosmic concoction will launch your dreams into orbit. With fudgy astronaut cows & toffee meteors, space couldn''t be any sweeter. Unless the moon was made out of sugar cookie dough. Which for this limited-time flavor, it actually is!View All Of Our Netflix Inspired Flavors",4.7,42,5,3,0,"I’m just gnna say. This one makes me wanna sit on the couch and just smile n dance like a chunky little kid gettin’ their ice cream shimmy on!!! The chocolate ice cream, for some reason, tastes so dang good in this batch! The toffee bits are such an awesome touch to it. The fudge cows, another awesome texture element with a hit of a nice bittersweet dark chocolate to contrast the sweet/salty toffee crunch and silky smooth milk chocolate ice cream. But the dang killer here is....... that SUGAR COOKIE CORE. WHOA B&J... ur just showing off now. That stuff.... is like.. out of this world (; U should really put a litttlleee more in the pint hehe! :D But anywho, it’s Uber yummy!! Wouldn’t be surprised if it became a next hit and stuck around!"
9_bj,Boots on the Moooo’n™,"While Space Force works to get boots (back) on the moon, this cosmic concoction will launch your dreams into orbit. With fudgy astronaut cows & toffee meteors, space couldn''t be any sweeter. Unless the moon was made out of sugar cookie dough. Which for this limited-time flavor, it actually is!View All Of Our Netflix Inspired Flavors",4.7,42,5,15,0,Bought this the other day and omg I am in love! This needs to be available always please don’t take it away it’s too good to not be around for long!!! The sugar cookie core is to die for!!
9_bj,Boots on the Moooo’n™,"While Space Force works to get boots (back) on the moon, this cosmic concoction will launch your dreams into orbit. With fudgy astronaut cows & toffee meteors, space couldn''t be any sweeter. Unless the moon was made out of sugar cookie dough. Which for this limited-time flavor, it actually is!View All Of Our Netflix Inspired Flavors",4.7,42,5,20,0,"I love this flavor, and am already sad that it is a limited item. Yummy chocolate ice cream with crispy toffee & fudge cows and sugar cookie core. Its all amazing, and a terrific combination! Please please please, how do we make it a regular flavor?"
9_bj,Boots on the Moooo’n™,"While Space Force works to get boots (back) on the moon, this cosmic concoction will launch your dreams into orbit. With fudgy astronaut cows & toffee meteors, space couldn''t be any sweeter. Unless the moon was made out of sugar cookie dough. Which for this limited-time flavor, it actually is!View All Of Our Netflix Inspired Flavors",4.7,42,5,1,0,"I went to five stores in my area looking for Boots on the Moon. I love all things MOON, and I thought I would like it, and I was wrong - I LOVE it! I had some for breakfast today...and dinner tonight. I am glad I live alone, so I dont have to share it! Am I addicted to it? Will an intervention be called for? Tune in, and make it regular!!!!"
9_bj,Boots on the Moooo’n™,"While Space Force works to get boots (back) on the moon, this cosmic concoction will launch your dreams into orbit. With fudgy astronaut cows & toffee meteors, space couldn''t be any sweeter. Unless the moon was made out of sugar cookie dough. Which for this limited-time flavor, it actually is!View All Of Our Netflix Inspired Flavors",4.7,42,5,1,0,"Im sitting on the couch devouring this entire pint. Make this flavor permanent, i need it in my life. Love chocolate based ice creams with crunchy additions like almonds, chocolate, toffee, etc. Most are ruined with marshmallow so this was an exciting flavor to find! My other fave is New York Super Fudge Chunk. We need more chocolate flavors like these!"
